date,Q,ETpot,P,air_temp_proxy,soil_temperature_5cm
1998-12-19,2.70445352342089,0.617769,4.7104800000000004,3.403388715620026,2.61718
1998-12-20,2.61467913260194,0.180624,0.365714,2.130170060975567,1.58198
1998-12-21,2.0087019945740225,0.08679680000000001,0.9002129999999999,0.2111380909715554,0.32389
1998-12-22,1.7169352244124323,0.075791,1.2303899999999999,0.002200089818836626,0.203991
1998-12-23,1.6608262301505885,0.102692,0.0170405,-0.015744314485671984,0.193827
1998-12-24,1.4924992473650558,0.0894643,0.5411560000000001,-0.16708441552274825,0.108923
1998-12-25,0.9089657070418761,0.168203,0.22292399999999998,-0.12290418252569421,0.133559
1998-12-26,1.043627293270302,0.53135,5.75999,2.5558771069171695,1.90724
1998-12-27,1.6439935318720351,0.959374,3.48875,5.63906494950765,4.97368
1998-12-28,2.160196279081002,0.6149789999999999,1.65093,5.5179311608388515,4.82655
1998-12-29,1.851596810640859,0.1,0.0,3.3122450241735004,2.53652
1998-12-30,1.7057134255600637,0.12068399999999999,0.0,1.4681224727853848,1.11247
1998-12-31,1.0267945949917492,0.1,0.0,0.29457473249464244,0.372587
1999-01-01,1.0941253881059618,0.102499,0.0,-0.15589667679129302,0.11515
1999-01-02,1.0660708909750398,0.20009100000000002,2.8468400000000003,-0.31327307579470864,0.0282669
1999-01-03,1.133401684089253,0.5679489999999999,8.33665,1.59081373781524,1.19637
1999-01-04,1.896484006050334,0.481023,2.52217,4.8239243391814535,4.02659
1999-01-05,1.7842660175266456,0.522173,0.00455831,7.58171835202086,7.56977
1999-01-06,1.0660708909750398,0.534576,0.00593022,5.776418848702471,5.1431
1999-01-07,1.5037210462174246,0.46963900000000003,11.5512,4.866951773777063,4.07402
1999-01-08,2.193861675638108,0.666503,5.54713,4.391244139935899,3.56556
1999-01-09,2.884002305058792,0.20139300000000002,5.69595,2.936784880650981,2.21547
1999-01-10,2.8054497130922096,0.14088299999999998,0.00924238,1.2405058430249898,0.960329
1999-01-11,2.2106943739166613,0.060820400000000004,0.11872,0.33271646469083643,0.395007
1999-01-12,1.851596810640859,0.0,5.4781699999999995,-0.0029760816075539154,0.201057
1999-01-13,1.5934954370363754,0.2188,3.09259,-0.06856961942291745,0.164026
1999-01-14,1.5934954370363754,0.38679600000000003,5.73417,0.04123147278579414,0.226171
1999-01-15,2.092865485966789,0.5783659999999999,0.278794,2.027305598084312,1.50624
1999-01-16,2.4351303509640383,1.01298,0.0,3.887111286833954,3.06411
1999-01-17,2.266803368178506,0.7,0.102979,4.444151085908518,3.62039
1999-01-18,1.9077058049027031,0.2,0.00416859,3.564309091958262,2.76229
1999-01-19,1.8796513077717811,0.4708,0.0,3.4409162631897834,2.65071
1999-01-20,1.3241722645795229,0.40833,0.0,2.836321826282884,2.13252
1999-01-21,1.2119542760558348,0.319386,0.0,2.028345034362085,1.507
1999-01-22,0.6171989368802863,0.2,0.0,2.5738789178750556,1.92143
1999-01-23,0.8248022156491097,0.291722,0.0,2.068482175168059,1.53643
1999-01-24,0.8584676122062163,0.14494500000000002,1.45776,1.2249995118077583,0.950126
1999-01-25,1.2231760749082037,0.607035,12.1637,5.017900055498548,4.24269
1999-01-26,1.4195575548246582,0.412728,8.02408,4.735240984645287,3.92974
1999-01-27,2.1545853796548173,0.388891,8.619110000000001,2.472769937790619,1.8422
1999-01-28,3.052329287844325,0.207585,7.77676,1.7587763664656135,1.31346
1999-01-29,3.085994684401431,0.0295283,0.0245264,0.7248163786310118,0.631485
1999-01-30,2.137752681376264,0.00824632,0.0331727,-0.15215918480760807,0.117232
1999-01-31,1.5261646439221626,0.0,3.56434,-0.6930944661733445,-0.175336
1999-02-01,1.4195575548246582,0.0,1.28477,-0.561191156721732,-0.105578
1999-02-02,1.1165689858106995,0.1,0.22615100000000002,-0.35638180492026833,0.00473151
1999-02-03,1.0716817904012244,0.22700399999999998,0.875851,0.18976878544352843,0.311494
1999-02-04,1.2343978737605723,0.437288,6.96068,2.564040105773644,1.91367
1999-02-05,3.8266334086577753,1.20973,3.27382,3.5379263095156093,2.73826
1999-02-06,3.0074420924348493,0.56245,6.65025,1.2883769531933917,0.991956
1999-02-07,2.5361265406353577,0.437726,3.39466,0.7474964073357395,0.645509
1999-02-08,2.137752681376264,0.140323,0.696774,0.20835357392315973,0.322273
1999-02-09,1.750600620969539,0.0,0.09870889999999999,0.04741509328963556,0.229694
1999-02-10,1.5261646439221626,0.0,1.42289,-0.0048415926462291314,0.2
1999-02-11,1.2680632703176788,0.0,0.032521299999999996,-0.1831404376668037,0.1
1999-02-12,0.7799150202396343,0.0,0.0,-0.23785218378479084,0.0697145
1999-02-13,0.43484470552929255,0.0,0.139567,-0.42434177816566643,-0.0321454
1999-02-14,0.7238060259777902,0.0,0.0,-0.4880101547064646,-0.0664455
1999-02-15,0.6340316351588394,0.21568299999999999,0.720489,-0.3037945431906737,0.0334568
1999-02-16,0.8809112099109541,0.5532590000000001,6.6412,-0.1831404376668037,0.1
1999-02-17,0.8135804167967409,0.5494180000000001,0.6084350000000001,-0.14855601975849334,0.11924
1999-02-18,0.6452534340112083,0.27388,1.99816,-0.1831404376668037,0.1
1999-02-19,1.1277907846630684,0.367553,16.5098,0.6513710861822264,0.586336
1999-02-20,5.061031282418346,0.501336,2.85169,3.508324004894173,2.71141
1999-02-21,4.359668854145294,0.477666,9.86244,2.7594737053942175,2.06988
1999-02-22,5.027365885861241,0.724244,3.20915,1.9507895956209715,1.45059
1999-02-23,3.5236448396438163,0.586703,4.82425,0.7188286165818316,0.627789
1999-02-24,2.7100644228470747,0.43864,0.58768,0.6638699943158741,0.593991
1999-02-25,2.1994725750642927,0.399974,0.024688099999999998,0.491181031450271,0.489243
1999-02-26,1.8684295089194118,0.968203,0.00947318,2.7882691816954477,2.09327
1999-02-27,1.890873106624149,1.011,1.41805,4.060656640967099,3.2325
1999-02-28,1.8235423135099365,1.08104,0.0,5.144672385623674,4.38708
1999-03-01,1.8852622071979648,0.830917,14.6294,4.8710657537656035,4.07857
1999-03-02,5.246190963482434,0.663588,7.45863,6.838727692401165,6.53513
1999-03-03,5.723117414708108,1.26301,3.92349,7.508133438806927,7.46602
1999-03-04,4.544828535209381,0.7044060000000001,2.6783900000000003,6.424560406936396,5.97692
1999-03-05,3.708804520707902,0.587394,1.46002,5.254594715013155,4.51429
1999-03-06,2.9120568021897144,0.796241,0.289191,4.492032615951612,3.67038
1999-03-07,2.3509668595712725,0.682409,1.75394,3.297040194604711,2.52317
1999-03-08,2.076032787688236,0.919833,2.50783,4.167600420846762,3.33846
1999-03-09,2.0199237934263907,0.412113,2.83094,4.527874640369461,3.70803
1999-03-10,2.0984763853929733,0.3,2.75413,4.890897012890992,4.10054
1999-03-11,1.9974801957216533,0.857993,0.165779,4.923013593029503,4.13625
1999-03-12,1.385892158267552,1.4,0.0,5.99104188381697,5.41315
1999-03-13,1.6608262301505885,1.51837,0.0,8.040078623134336,8.21901
1999-03-14,0.9650747013037204,0.9039209999999999,0.0393589,8.420092890464831,8.7582
1999-03-15,0.7013624282730525,1.2021700000000002,0.0,7.869770126956486,7.97737
1999-03-16,0.9706856007299048,0.9901790000000001,0.0,6.200154649715272,5.68219
1999-03-17,0.948242003025167,1.30605,0.00234295,6.32507847748994,5.84553
1999-03-18,0.9257984053204292,1.3,1.0122200000000001,6.631953089923413,6.25432
1999-03-19,0.6733079311421304,0.977108,0.37802199999999997,5.7648452042890135,5.12872
1999-03-20,0.8304131150752941,0.886716,1.9303599999999999,5.408270542409441,4.69524
1999-03-21,0.7462496236825279,0.68379,10.0353,5.181247055467006,4.4292
1999-03-22,1.0492381926964869,0.791453,5.95071,5.485834521187531,4.78793
1999-03-23,1.5261646439221626,0.569209,11.9376,4.508944091976784,3.68812
1999-03-24,3.3553178568582838,1.28952,0.059986800000000014,7.517098703874789,7.47865
1999-03-25,2.502461144078252,1.98015,0.00617878,8.555299652404608,8.94963
1999-03-26,1.946982100885993,1.28752,0.041886400000000004,9.353215666439523,10.0684
1999-03-27,1.812320514657568,0.774489,14.2968,7.771148811300738,7.83761
1999-03-28,2.5136829429306204,0.580941,0.139347,6.233673026336283,5.72583
1999-03-29,2.4295194515378538,0.8773569999999999,0.00416859,7.197734356190318,7.03097
1999-03-30,1.8852622071979648,1.21741,0.0,8.500044499898367,8.87144
1999-03-31,1.470055649660318,1.68502,0.0,9.500688229635625,10.2724
1999-04-01,1.2400087731867568,2.52218,0.0,10.22666948163825,11.2611
1999-04-02,1.0099618967131956,2.60319,0.0,10.820391648305312,12.0495
1999-04-03,0.8248022156491097,2.0028900000000003,5.76037,11.081010946170382,12.3899
1999-04-04,1.1502343823678058,1.12289,2.48948,10.628441602409316,11.7966
1999-04-05,1.0380163938441178,1.49142,0.732833,10.771072669368754,11.9847
1999-04-06,1.0604599915488555,1.96385,5.49129,11.67177808117255,13.1494
1999-04-07,1.139012583515437,1.1636,6.8468899999999975,9.796595005383901,10.6786
1999-04-08,1.1838997789249126,0.840723,0.602413,8.272043131769546,8.54826
1999-04-09,1.0380163938441178,1.68405,0.0,9.949730796252515,10.8871
1999-04-10,0.6957515288468681,2.18899,1.60833,10.957039159140633,12.2284
1999-04-11,0.6228098363064707,1.5389,1.65405,9.79930493454656,10.6823
1999-04-12,1.3690594599889985,1.0671,4.81175,7.460473123656526,7.39893
1999-04-13,0.9033548076156916,1.50626,6.983639999999999,7.63753626394501,7.64859
1999-04-14,1.0211836955655644,1.31644,13.636,6.078411577749203,5.52487
1999-04-15,2.71567532227326,0.8804770000000001,1.43544,5.697114695166083,5.04495
1999-04-16,2.395854054980747,0.9072680000000001,0.820127,6.351253470587003,5.87999
